#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   13.969999      0.14189537      0.14556718      0.23196717E-02   2.3603833       0.0000000       0.0000000      -13.191521     -0.28907593E-01
   13.980000      0.14181413      0.14548279      0.23114511E-02   2.3603723       0.0000000       0.0000000      -13.187531     -0.28870054E-01
   13.990000      0.14173298      0.14539851      0.23032599E-02   2.3603621       0.0000000       0.0000000      -13.183552     -0.28832333E-01
   14.000000      0.14165190      0.14530091      0.22950990E-02   2.3603506       0.0000000       0.0000000      -13.179571     -0.28794618E-01
   14.009999      0.14157094      0.14521684      0.22869669E-02   2.3603401       0.0000000       0.0000000      -13.175591     -0.28756654E-01
   14.020000      0.14149003      0.14511946      0.22788623E-02   2.3603284       0.0000000       0.0000000      -13.171618     -0.28718691E-01
   14.030000      0.14140922      0.14503556      0.22707866E-02   2.3603177       0.0000000       0.0000000      -13.167645     -0.28681770E-01
   14.040000      0.14132847      0.14495173      0.22627395E-02   2.3603060       0.0000000       0.0000000      -13.163672     -0.28644850E-01
   14.049999      0.14124784      0.14486802      0.22547219E-02   2.3602953       0.0000000       0.0000000      -13.159707     -0.28606536E-01
   14.059999      0.14116728      0.14477105      0.22467328E-02   2.3602834       0.0000000       0.0000000      -13.155743     -0.28568227E-01
   14.070000      0.14108680      0.14468753      0.22387709E-02   2.3602722       0.0000000       0.0000000      -13.151786     -0.28531140E-01
   14.080000      0.14100641      0.14460409      0.22308372E-02   2.3602598       0.0000000       0.0000000      -13.147830     -0.28494056E-01
   14.090000      0.14092611      0.14452074      0.22229326E-02   2.3602486       0.0000000       0.0000000      -13.143872     -0.28457671E-01
   14.099999      0.14084588      0.14443746      0.22150562E-02   2.3602362       0.0000000       0.0000000      -13.139915     -0.28421294E-01
   14.110000      0.14076574      0.14434102      0.22072066E-02   2.3602247       0.0000000       0.0000000      -13.135966     -0.28384218E-01
   14.120000      0.14068568      0.14425793      0.21993848E-02   2.3602121       0.0000000       0.0000000      -13.132017     -0.28347140E-01
   14.130000      0.14060572      0.14417495      0.21915906E-02   2.3602004       0.0000000       0.0000000      -13.128077     -0.28309822E-01
   14.139999      0.14052582      0.14407882      0.21838252E-02   2.3601875       0.0000000       0.0000000      -13.124135     -0.28272506E-01
   14.150000      0.14044602      0.14399603      0.21760873E-02   2.3601756       0.0000000       0.0000000      -13.120198     -0.28236829E-01
   14.160000      0.14036627      0.14391330      0.21683758E-02   2.3601627       0.0000000       0.0000000      -13.116261     -0.28201154E-01
   14.170000      0.14028664      0.14381747      0.21606917E-02   2.3601508       0.0000000       0.0000000      -13.112329     -0.28163929E-01
   14.179999      0.14020708      0.14373493      0.21530357E-02   2.3601375       0.0000000       0.0000000      -13.108405     -0.28126702E-01
   14.190000      0.14012760      0.14365248      0.21454059E-02   2.3601253       0.0000000       0.0000000      -13.104480     -0.28090823E-01
   14.200000      0.14004821      0.14355697      0.21378042E-02   2.3601117       0.0000000       0.0000000      -13.100554     -0.28054941E-01
   14.210000      0.13996890      0.14347471      0.21302283E-02   2.3600993       0.0000000       0.0000000      -13.096634     -0.28018018E-01
   14.219999      0.13988967      0.14337941      0.21226802E-02   2.3600857       0.0000000       0.0000000      -13.092712     -0.27981095E-01
   14.230000      0.13981053      0.14331050      0.21151581E-02   2.3600731       0.0000000       0.0000000      -13.088799     -0.27946075E-01
   14.240000      0.13973144      0.14321534      0.21076635E-02   2.3600593       0.0000000       0.0000000      -13.084887     -0.27911050E-01
   14.250000      0.13965248      0.14312033      0.21001943E-02   2.3600464       0.0000000       0.0000000      -13.080977     -0.27874233E-01
   14.259999      0.13957356      0.14305164      0.20927528E-02   2.3600326       0.0000000       0.0000000      -13.077068     -0.27837418E-01
   14.270000      0.13949473      0.14295682      0.20853365E-02   2.3600194       0.0000000       0.0000000      -13.073168     -0.27802307E-01
   14.280000      0.13941598      0.14287519      0.20779467E-02   2.3600049       0.0000000       0.0000000      -13.069259     -0.27767194E-01
   14.290000      0.13933733      0.14279366      0.20705839E-02   2.3599918       0.0000000       0.0000000      -13.065365     -0.27731346E-01
   14.299999      0.13925874      0.14269912      0.20632471E-02   2.3599775       0.0000000       0.0000000      -13.061463     -0.27695499E-01
   14.309999      0.13918024      0.14260471      0.20559356E-02   2.3599639       0.0000000       0.0000000      -13.057570     -0.27660854E-01
   14.320000      0.13910182      0.14253649      0.20486498E-02   2.3599494       0.0000000       0.0000000      -13.053677     -0.27626207E-01
   14.330000      0.13902347      0.14244226      0.20413899E-02   2.3599358       0.0000000       0.0000000      -13.049792     -0.27590292E-01
   14.340000      0.13894521      0.14234813      0.20341568E-02   2.3599210       0.0000000       0.0000000      -13.045908     -0.27554380E-01
   14.349999      0.13886704      0.14226715      0.20269491E-02   2.3599072       0.0000000       0.0000000      -13.042030     -0.27518801E-01
   14.360000      0.13878892      0.14218621      0.20197660E-02   2.3598921       0.0000000       0.0000000      -13.038145     -0.27483225E-01
   14.370000      0.13871092      0.14210540      0.20126086E-02   2.3598783       0.0000000       0.0000000      -13.034267     -0.27449155E-01
   14.380000      0.13863295      0.14202464      0.20054772E-02   2.3598628       0.0000000       0.0000000      -13.030391     -0.27415087E-01
   14.389999      0.13855511      0.14194399      0.19983712E-02   2.3598485       0.0000000       0.0000000      -13.026521     -0.27380025E-01
   14.400000      0.13847731      0.14186339      0.19912894E-02   2.3598332       0.0000000       0.0000000      -13.022652     -0.27344961E-01
   14.410000      0.13839962      0.14176996      0.19842330E-02   2.3598187       0.0000000       0.0000000      -13.018791     -0.27310299E-01
   14.420000      0.13832198      0.14168955      0.19772013E-02   2.3598032       0.0000000       0.0000000      -13.014922     -0.27275631E-01
   14.429999      0.13824445      0.14160924      0.19701954E-02   2.3597884       0.0000000       0.0000000      -13.011068     -0.27240049E-01
   14.440000      0.13816698      0.14151609      0.19632145E-02   2.3597727       0.0000000       0.0000000      -13.007207     -0.27204465E-01
   14.450000      0.13808961      0.14142306      0.19562573E-02   2.3597579       0.0000000       0.0000000      -13.003354     -0.27169578E-01
   14.460000      0.13801228      0.14134300      0.19493247E-02   2.3597419       0.0000000       0.0000000      -12.999501     -0.27134690E-01
   14.469999      0.13793509      0.14126307      0.19424178E-02   2.3597271       0.0000000       0.0000000      -12.995656     -0.27100503E-01
   14.480000      0.13785791      0.14118317      0.19355343E-02   2.3597109       0.0000000       0.0000000      -12.991802     -0.27066320E-01
   14.490000      0.13778085      0.14110337      0.19286763E-02   2.3596959       0.0000000       0.0000000      -12.987962     -0.27032075E-01
   14.500000      0.13770385      0.14102367      0.19218414E-02   2.3596795       0.0000000       0.0000000      -12.984120     -0.26997833E-01
   14.509999      0.13762695      0.14095689      0.19150318E-02   2.3596642       0.0000000       0.0000000      -12.980283     -0.26962873E-01
   14.520000      0.13755012      0.14085166      0.19082455E-02   2.3596478       0.0000000       0.0000000      -12.976446     -0.26927913E-01
   14.530000      0.13747336      0.14077222      0.19014839E-02   2.3596323       0.0000000       0.0000000      -12.972612     -0.26894202E-01
   14.540000      0.13739666      0.14068002      0.18947456E-02   2.3596153       0.0000000       0.0000000      -12.968780     -0.26860496E-01
   14.549999      0.13732007      0.14060076      0.18880318E-02   2.3595996       0.0000000       0.0000000      -12.964954     -0.26826080E-01
   14.559999      0.13724355      0.14052156      0.18813412E-02   2.3595829       0.0000000       0.0000000      -12.961128     -0.26791666E-01
   14.570000      0.13716711      0.14042966      0.18746741E-02   2.3595672       0.0000000       0.0000000      -12.957307     -0.26758349E-01
   14.580000      0.13709073      0.14035062      0.18680317E-02   2.3595500       0.0000000       0.0000000      -12.953486     -0.26725031E-01
   14.589999      0.13701445      0.14025892      0.18614128E-02   2.3595340       0.0000000       0.0000000      -12.949669     -0.26690621E-01
   14.599999      0.13693823      0.14019284      0.18548163E-02   2.3595169       0.0000000       0.0000000      -12.945851     -0.26656214E-01
   14.610000      0.13686210      0.14010131      0.18482433E-02   2.3595006       0.0000000       0.0000000      -12.942043     -0.26622515E-01
   14.620000      0.13678603      0.14002264      0.18416937E-02   2.3594832       0.0000000       0.0000000      -12.938233     -0.26588814E-01
   14.630000      0.13671005      0.13993129      0.18351680E-02   2.3594670       0.0000000       0.0000000      -12.934428     -0.26555913E-01
   14.639999      0.13663414      0.13986552      0.18286654E-02   2.3594496       0.0000000       0.0000000      -12.930623     -0.26523009E-01
   14.650000      0.13655832      0.13977437      0.18221850E-02   2.3594329       0.0000000       0.0000000      -12.926821     -0.26489343E-01
   14.660000      0.13648255      0.13968331      0.18157277E-02   2.3594153       0.0000000       0.0000000      -12.923020     -0.26455682E-01
   14.670000      0.13640688      0.13961776      0.18092940E-02   2.3593986       0.0000000       0.0000000      -12.919227     -0.26421910E-01
   14.679999      0.13633129      0.13952687      0.18028832E-02   2.3593807       0.0000000       0.0000000      -12.915434     -0.26388142E-01
   14.690000      0.13625576      0.13944878      0.17964942E-02   2.3593638       0.0000000       0.0000000      -12.911645     -0.26356323E-01
   14.700000      0.13618030      0.13937074      0.17901278E-02   2.3593459       0.0000000       0.0000000      -12.907851     -0.26324503E-01
   14.710000      0.13610493      0.13928016      0.17837840E-02   2.3593287       0.0000000       0.0000000      -12.904066     -0.26290555E-01
   14.719999      0.13602963      0.13920231      0.17774637E-02   2.3593104       0.0000000       0.0000000      -12.900285     -0.26256608E-01
   14.730000      0.13595442      0.13911192      0.17711656E-02   2.3592932       0.0000000       0.0000000      -12.896503     -0.26225233E-01
   14.740000      0.13587925      0.13903421      0.17648890E-02   2.3592749       0.0000000       0.0000000      -12.892722     -0.26193859E-01
   14.750000      0.13580418      0.13896924      0.17586347E-02   2.3592575       0.0000000       0.0000000      -12.888948     -0.26160380E-01
   14.759999      0.13572918      0.13887912      0.17524033E-02   2.3592389       0.0000000       0.0000000      -12.885176     -0.26126897E-01
   14.770000      0.13565427      0.13880166      0.17461932E-02   2.3592212       0.0000000       0.0000000      -12.881411     -0.26093867E-01
   14.780000      0.13557941      0.13871171      0.17400059E-02   2.3592026       0.0000000       0.0000000      -12.877642     -0.26060838E-01
   14.790000      0.13550463      0.13863444      0.17338397E-02   2.3591850       0.0000000       0.0000000      -12.873881     -0.26028806E-01
